"";"kommun_code";"year";"inkomst_median";"bef";"bef_diff";"bef_utv";"household";"kommun_name";"lan_code";"lan_name"
"5323";"1261";"1986";NA;21257;103;0,005;NA;"Kävlinge";"12";"Skåne län"
"5324";"1262";"1986";NA;16822;-13;-0,001;NA;"Lomma";"12";"Skåne län"
"5325";"1263";"1986";NA;16870;129;0,008;NA;"Svedala";"12";"Skåne län"
"5326";"1264";"1986";NA;12608;-60;-0,005;NA;"Skurup";"12";"Skåne län"
"5327";"1265";"1986";NA;15152;-5;0;NA;"Sjöbo";"12";"Skåne län"
"5328";"1266";"1986";NA;12924;9;0,001;NA;"Hörby";"12";"Skåne län"
"5329";"1267";"1986";NA;11597;98;0,009;NA;"Höör";"12";"Skåne län"
"5330";"1270";"1986";NA;12218;-103;-0,008;NA;"Tomelilla";"12";"Skåne län"
"5331";"1272";"1986";NA;12181;19;0,002;NA;"Bromölla";"12";"Skåne län"
"5332";"1273";"1986";NA;13522;-59;-0,004;NA;"Osby";"12";"Skåne län"
"5333";"1275";"1986";NA;7189;4;0,001;NA;"Perstorp";"12";"Skåne län"
"5334";"1276";"1986";NA;16058;-41;-0,003;NA;"Klippan";"12";"Skåne län"
"5335";"1277";"1986";NA;12667;-26;-0,002;NA;"Åstorp";"12";"Skåne län"
"5336";"1278";"1986";NA;12603;25;0,002;NA;"Båstad";"12";"Skåne län"
"5337";"1280";"1986";NA;230056;120;0,001;NA;"Malmö";"12";"Skåne län"
"5338";"1281";"1986";NA;83391;1376;0,017;NA;"Lund";"12";"Skåne län"
"5339";"1282";"1986";NA;35284;-18;-0,001;NA;"Landskrona";"12";"Skåne län"
"5340";"1283";"1986";NA;106275;807;0,008;NA;"Helsingborg";"12";"Skåne län"
"5341";"1284";"1986";NA;22124;-88;-0,004;NA;"Höganäs";"12";"Skåne län"
"5342";"1285";"1986";NA;26296;-44;-0,002;NA;"Eslöv";"12";"Skåne län"
"5343";"1286";"1986";NA;24028;128;0,005;NA;"Ystad";"12";"Skåne län"
"5344";"1287";"1986";NA;34207;73;0,002;NA;"Trelleborg";"12";"Skåne län"
"5345";"1290";"1986";NA;69941;189;0,003;NA;"Kristianstad";"12";"Skåne län"
"5346";"1291";"1986";NA;19773;-114;-0,006;NA;"Simrishamn";"12";"Skåne län"
"5347";"1292";"1986";NA;31938;461;0,015;NA;"Ängelholm";"12";"Skåne län"
"5348";"1293";"1986";NA;48390;-56;-0,001;NA;"Hässleholm";"12";"Skåne län"
"5349";"1315";"1986";NA;10858;17;0,002;NA;"Hylte";"13";"Hallands län"
"5350";"1380";"1986";NA;77601;450;0,006;NA;"Halmstad";"13";"Hallands län"
"5351";"1381";"1986";NA;21490;28;0,001;NA;"Laholm";"13";"Hallands län"
"5352";"1382";"1986";NA;35822;226;0,006;NA;"Falkenberg";"13";"Hallands län"
"5353";"1383";"1986";NA;46639;386;0,008;NA;"Varberg";"13";"Hallands län"
"5354";"1384";"1986";NA;49840;1080;0,022;NA;"Kungsbacka";"13";"Hallands län"
"5355";"1401";"1986";NA;25068;284;0,011;NA;"Härryda";"14";"Västra Götalands län"
"5356";"1402";"1986";NA;29418;186;0,006;NA;"Partille";"14";"Västra Götalands län"
"5357";"1407";"1986";NA;10364;104;0,01;NA;"Öckerö";"14";"Västra Götalands län"
"5358";"1415";"1986";NA;17271;237;0,014;NA;"Stenungsund";"14";"Västra Götalands län"
"5359";"1419";"1986";NA;12663;181;0,015;NA;"Tjörn";"14";"Västra Götalands län"
"5360";"1421";"1986";NA;13038;148;0,011;NA;"Orust";"14";"Västra Götalands län"
"5361";"1427";"1986";NA;9224;88;0,01;NA;"Sotenäs";"14";"Västra Götalands län"
"5362";"1430";"1986";NA;10790;64;0,006;NA;"Munkedal";"14";"Västra Götalands län"
"5363";"1435";"1986";NA;11407;-66;-0,006;NA;"Tanum";"14";"Västra Götalands län"
"5364";"1438";"1986";NA;5410;48;0,009;NA;"Dals-Ed";"14";"Västra Götalands län"
"5365";"1439";"1986";NA;7418;7;0,001;NA;"Färgelanda";"14";"Västra Götalands län"
"5366";"1440";"1986";NA;23402;-10;0;NA;"Ale";"14";"Västra Götalands län"
"5367";"1441";"1986";NA;31403;340;0,011;NA;"Lerum";"14";"Västra Götalands län"
"5368";"1442";"1986";NA;9497;16;0,002;NA;"Vårgårda";"14";"Västra Götalands län"
"5369";"1443";"1986";NA;0;0;NA;NA;"Bollebygd";"14";"Västra Götalands län"
"5370";"1444";"1986";NA;5878;-14;-0,002;NA;"Grästorp";"14";"Västra Götalands län"
"5371";"1445";"1986";NA;5845;-5;-0,001;NA;"Essunga";"14";"Västra Götalands län"
"5372";"1446";"1986";NA;8070;32;0,004;NA;"Karlsborg";"14";"Västra Götalands län"
"5373";"1447";"1986";NA;6349;-84;-0,013;NA;"Gullspång";"14";"Västra Götalands län"
"5374";"1452";"1986";NA;12110;-123;-0,01;NA;"Tranemo";"14";"Västra Götalands län"
"5375";"1460";"1986";NA;11796;-95;-0,008;NA;"Bengtsfors";"14";"Västra Götalands län"
"5376";"1461";"1986";NA;10416;-48;-0,005;NA;"Mellerud";"14";"Västra Götalands län"
"5377";"1462";"1986";NA;12009;38;0,003;NA;"Lilla Edet";"14";"Västra Götalands län"
"5378";"1463";"1986";NA;31736;28;0,001;NA;"Mark";"14";"Västra Götalands län"
"5379";"1465";"1986";NA;10842;-46;-0,004;NA;"Svenljunga";"14";"Västra Götalands län"
"5380";"1466";"1986";NA;9281;0;0;NA;"Herrljunga";"14";"Västra Götalands län"
"5381";"1470";"1986";NA;16687;-100;-0,006;NA;"Vara";"14";"Västra Götalands län"
"5382";"1471";"1986";NA;13030;-61;-0,005;NA;"Götene";"14";"Västra Götalands län"
"5383";"1472";"1986";NA;11066;-45;-0,004;NA;"Tibro";"14";"Västra Götalands län"
"5384";"1473";"1986";NA;10172;-32;-0,003;NA;"Töreboda";"14";"Västra Götalands län"
"5385";"1480";"1986";NA;429339;3844;0,009;NA;"Göteborg";"14";"Västra Götalands län"
"5386";"1481";"1986";NA;50164;379;0,008;NA;"Mölndal";"14";"Västra Götalands län"
"5387";"1482";"1986";NA;31962;217;0,007;NA;"Kungälv";"14";"Västra Götalands län"
"5388";"1484";"1986";NA;14804;-65;-0,004;NA;"Lysekil";"14";"Västra Götalands län"
"5389";"1485";"1986";NA;45983;167;0,004;NA;"Uddevalla";"14";"Västra Götalands län"
"5390";"1486";"1986";NA;10058;57;0,006;NA;"Strömstad";"14";"Västra Götalands län"
"5391";"1487";"1986";NA;35804;102;0,003;NA;"Vänersborg";"14";"Västra Götalands län"
"5392";"1488";"1986";NA;49499;326;0,007;NA;"Trollhättan";"14";"Västra Götalands län"
"5393";"1489";"1986";NA;31718;324;0,01;NA;"Alingsås";"14";"Västra Götalands län"
"5394";"1490";"1986";NA;100054;91;0,001;NA;"Borås";"14";"Västra Götalands län"
"5395";"1491";"1986";NA;22114;28;0,001;NA;"Ulricehamn";"14";"Västra Götalands län"
"5396";"1492";"1986";NA;13129;-86;-0,007;NA;"Åmål";"14";"Västra Götalands län"
"5397";"1493";"1986";NA;24255;80;0,003;NA;"Mariestad";"14";"Västra Götalands län"
"5398";"1494";"1986";NA;35070;-142;-0,004;NA;"Lidköping";"14";"Västra Götalands län"
"5399";"1495";"1986";NA;18164;141;0,008;NA;"Skara";"14";"Västra Götalands län"
"5400";"1496";"1986";NA;46311;-120;-0,003;NA;"Skövde";"14";"Västra Götalands län"
"5401";"1497";"1986";NA;8987;13;0,001;NA;"Hjo";"14";"Västra Götalands län"
"5402";"1498";"1986";NA;12951;-76;-0,006;NA;"Tidaholm";"14";"Västra Götalands län"
"5403";"1499";"1986";NA;31477;29;0,001;NA;"Falköping";"14";"Västra Götalands län"
"5404";"1715";"1986";NA;11474;42;0,004;NA;"Kil";"17";"Värmlands län"
"5405";"1730";"1986";NA;9334;-58;-0,006;NA;"Eda";"17";"Värmlands län"
"5406";"1737";"1986";NA;15018;-119;-0,008;NA;"Torsby";"17";"Värmlands län"
"5407";"1760";"1986";NA;5302;-31;-0,006;NA;"Storfors";"17";"Värmlands län"
"5408";"1761";"1986";NA;13102;214;0,017;NA;"Hammarö";"17";"Värmlands län"
"5409";"1762";"1986";NA;4737;-72;-0,015;NA;"Munkfors";"17";"Värmlands län"
"5410";"1763";"1986";NA;11636;53;0,005;NA;"Forshaga";"17";"Värmlands län"
"5411";"1764";"1986";NA;10180;-44;-0,004;NA;"Grums";"17";"Värmlands län"
"5412";"1765";"1986";NA;9762;-67;-0,007;NA;"Årjäng";"17";"Värmlands län"
"5413";"1766";"1986";NA;13169;57;0,004;NA;"Sunne";"17";"Värmlands län"
"5414";"1780";"1986";NA;74669;230;0,003;NA;"Karlstad";"17";"Värmlands län"
"5415";"1781";"1986";NA;25968;-139;-0,005;NA;"Kristinehamn";"17";"Värmlands län"
"5416";"1782";"1986";NA;13520;-189;-0,014;NA;"Filipstad";"17";"Värmlands län"
"5417";"1783";"1986";NA;16371;-111;-0,007;NA;"Hagfors";"17";"Värmlands län"
"5418";"1784";"1986";NA;26521;-37;-0,001;NA;"Arvika";"17";"Värmlands län"
"5419";"1785";"1986";NA;18098;-51;-0,003;NA;"Säffle";"17";"Värmlands län"
"5420";"1814";"1986";NA;0;0;NA;NA;"Lekeberg";"18";"Örebro län"
"5421";"1860";"1986";NA;7933;-39;-0,005;NA;"Laxå";"18";"Örebro län"
"5422";"1861";"1986";NA;16479;-220;-0,013;NA;"Hallsberg";"18";"Örebro län"
"5423";"1862";"1986";NA;11787;-125;-0,01;NA;"Degerfors";"18";"Örebro län"
"5424";"1863";"1986";NA;9695;-144;-0,015;NA;"Hällefors";"18";"Örebro län"
"5425";"1864";"1986";NA;6526;-118;-0,018;NA;"Ljusnarsberg";"18";"Örebro län"
"5426";"1880";"1986";NA;118443;400;0,003;NA;"Örebro";"18";"Örebro län"
"5427";"1881";"1986";NA;17718;-68;-0,004;NA;"Kumla";"18";"Örebro län"
"5428";"1882";"1986";NA;11653;39;0,003;NA;"Askersund";"18";"Örebro län"
"5429";"1883";"1986";NA;34761;-267;-0,008;NA;"Karlskoga";"18";"Örebro län"
"5430";"1884";"1986";NA;10062;19;0,002;NA;"Nora";"18";"Örebro län"
"5431";"1885";"1986";NA;24563;-68;-0,003;NA;"Lindesberg";"18";"Örebro län"
"5432";"1904";"1986";NA;5237;-34;-0,006;NA;"Skinnskatteberg";"19";"Västmanlands län"
"5433";"1907";"1986";NA;11159;-75;-0,007;NA;"Surahammar";"19";"Västmanlands län"
"5434";"1960";"1986";NA;8378;56;0,007;NA;"Kungsör";"19";"Västmanlands län"
"5435";"1961";"1986";NA;16681;-173;-0,01;NA;"Hallstahammar";"19";"Västmanlands län"
"5436";"1962";"1986";NA;6481;-4;-0,001;NA;"Norberg";"19";"Västmanlands län"
"5437";"1980";"1986";NA;117732;26;0;NA;"Västerås";"19";"Västmanlands län"
"5438";"1981";"1986";NA;21112;112;0,005;NA;"Sala";"19";"Västmanlands län"
"5439";"1982";"1986";NA;13871;-118;-0,008;NA;"Fagersta";"19";"Västmanlands län"
"5440";"1983";"1986";NA;26296;-75;-0,003;NA;"Köping";"19";"Västmanlands län"
"5441";"1984";"1986";NA;14380;-61;-0,004;NA;"Arboga";"19";"Västmanlands län"
"5442";"2021";"1986";NA;8043;-107;-0,013;NA;"Vansbro";"20";"Dalarnas län"
"5443";"2023";"1986";NA;11626;-57;-0,005;NA;"Malung-Sälen";"20";"Dalarnas län"
"5444";"2026";"1986";NA;9788;-89;-0,009;NA;"Gagnef";"20";"Dalarnas län"
"5445";"2029";"1986";NA;13914;-16;-0,001;NA;"Leksand";"20";"Dalarnas län"
"5446";"2031";"1986";NA;10947;-20;-0,002;NA;"Rättvik";"20";"Dalarnas län"
"5447";"2034";"1986";NA;7239;-114;-0,016;NA;"Orsa";"20";"Dalarnas län"
"5448";"2039";"1986";NA;8272;6;0,001;NA;"Älvdalen";"20";"Dalarnas län"
"5449";"2061";"1986";NA;13194;-86;-0,006;NA;"Smedjebacken";"20";"Dalarnas län"
"5450";"2062";"1986";NA;19925;33;0,002;NA;"Mora";"20";"Dalarnas län"
"5451";"2080";"1986";NA;51900;247;0,005;NA;"Falun";"20";"Dalarnas län"
"5452";"2081";"1986";NA;45966;108;0,002;NA;"Borlänge";"20";"Dalarnas län"
"5453";"2082";"1986";NA;11276;75;0,007;NA;"Säter";"20";"Dalarnas län"
"5454";"2083";"1986";NA;16748;-146;-0,009;NA;"Hedemora";"20";"Dalarnas län"
"5455";"2084";"1986";NA;24814;-155;-0,006;NA;"Avesta";"20";"Dalarnas län"
"5456";"2085";"1986";NA;29539;-368;-0,012;NA;"Ludvika";"20";"Dalarnas län"
"5457";"2101";"1986";NA;6444;6;0,001;NA;"Ockelbo";"21";"Gävleborgs län"
"5458";"2104";"1986";NA;12314;-54;-0,004;NA;"Hofors";"21";"Gävleborgs län"
"5459";"2121";"1986";NA;13531;-82;-0,006;NA;"Ovanåker";"21";"Gävleborgs län"
"5460";"2132";"1986";NA;11551;-52;-0,004;NA;"Nordanstig";"21";"Gävleborgs län"
"5461";"2161";"1986";NA;21030;-131;-0,006;NA;"Ljusdal";"21";"Gävleborgs län"
"5462";"2180";"1986";NA;87431;-353;-0,004;NA;"Gävle";"21";"Gävleborgs län"
"5463";"2181";"1986";NA;40096;-327;-0,008;NA;"Sandviken";"21";"Gävleborgs län"
"5464";"2182";"1986";NA;29895;-393;-0,013;NA;"Söderhamn";"21";"Gävleborgs län"
"5465";"2183";"1986";NA;27819;-52;-0,002;NA;"Bollnäs";"21";"Gävleborgs län"
"5466";"2184";"1986";NA;37580;-24;-0,001;NA;"Hudiksvall";"21";"Gävleborgs län"
"5467";"2260";"1986";NA;12873;-128;-0,01;NA;"Ånge";"22";"Västernorrlands län"
"5468";"2262";"1986";NA;18269;-10;-0,001;NA;"Timrå";"22";"Västernorrlands län"
"5469";"2280";"1986";NA;27287;-51;-0,002;NA;"Härnösand";"22";"Västernorrlands län"
"5470";"2281";"1986";NA;92795;-386;-0,004;NA;"Sundsvall";"22";"Västernorrlands län"
"5471";"2282";"1986";NA;24929;-294;-0,012;NA;"Kramfors";"22";"Västernorrlands län"
"5472";"2283";"1986";NA;25305;-96;-0,004;NA;"Sollefteå";"22";"Västernorrlands län"
"5473";"2284";"1986";NA;59631;-260;-0,004;NA;"Örnsköldsvik";"22";"Västernorrlands län"
"5474";"2303";"1986";NA;7206;-130;-0,018;NA;"Ragunda";"23";"Jämtlands län"
"5475";"2305";"1986";NA;8701;-93;-0,011;NA;"Bräcke";"23";"Jämtlands län"
"5476";"2309";"1986";NA;13866;-113;-0,008;NA;"Krokom";"23";"Jämtlands län"
"5477";"2313";"1986";NA;16374;-237;-0,014;NA;"Strömsund";"23";"Jämtlands län"
"5478";"2321";"1986";NA;9606;-53;-0,005;NA;"Åre";"23";"Jämtlands län"
"5479";"2326";"1986";NA;8553;-88;-0,01;NA;"Berg";"23";"Jämtlands län"
"5480";"2361";"1986";NA;12575;-149;-0,012;NA;"Härjedalen";"23";"Jämtlands län"
"5481";"2380";"1986";NA;56662;216;0,004;NA;"Östersund";"23";"Jämtlands län"
"5482";"2401";"1986";NA;7918;18;0,002;NA;"Nordmaling";"24";"Västerbottens län"
"5483";"2403";"1986";NA;3008;-62;-0,02;NA;"Bjurholm";"24";"Västerbottens län"
"5484";"2404";"1986";NA;6538;-98;-0,015;NA;"Vindeln";"24";"Västerbottens län"
"5485";"2409";"1986";NA;7661;-52;-0,007;NA;"Robertsfors";"24";"Västerbottens län"
"5486";"2417";"1986";NA;5400;-45;-0,008;NA;"Norsjö";"24";"Västerbottens län"
"5487";"2418";"1986";NA;4187;-35;-0,008;NA;"Malå";"24";"Västerbottens län"
"5488";"2421";"1986";NA;8106;-95;-0,012;NA;"Storuman";"24";"Västerbottens län"
"5489";"2422";"1986";NA;3659;-30;-0,008;NA;"Sorsele";"24";"Västerbottens län"
"5490";"2425";"1986";NA;3804;-17;-0,004;NA;"Dorotea";"24";"Västerbottens län"
"5491";"2460";"1986";NA;8123;6;0,001;NA;"Vännäs";"24";"Västerbottens län"
"5492";"2462";"1986";NA;8574;-66;-0,008;NA;"Vilhelmina";"24";"Västerbottens län"
"5493";"2463";"1986";NA;4264;-78;-0,018;NA;"Åsele";"24";"Västerbottens län"
"5494";"2480";"1986";NA;85698;590;0,007;NA;"Umeå";"24";"Västerbottens län"
"5495";"2481";"1986";NA;13997;-72;-0,005;NA;"Lycksele";"24";"Västerbottens län"
"5496";"2482";"1986";NA;74267;-15;0;NA;"Skellefteå";"24";"Västerbottens län"
"5497";"2505";"1986";NA;8136;-49;-0,006;NA;"Arvidsjaur";"25";"Norrbottens län"
"5498";"2506";"1986";NA;3831;-96;-0,024;NA;"Arjeplog";"25";"Norrbottens län"
"5499";"2510";"1986";NA;6822;-71;-0,01;NA;"Jokkmokk";"25";"Norrbottens län"
"5500";"2513";"1986";NA;4762;-78;-0,016;NA;"Överkalix";"25";"Norrbottens län"
"5501";"2514";"1986";NA;19213;-125;-0,006;NA;"Kalix";"25";"Norrbottens län"
"5502";"2518";"1986";NA;6101;-80;-0,013;NA;"Övertorneå";"25";"Norrbottens län"
"5503";"2521";"1986";NA;8646;-39;-0,004;NA;"Pajala";"25";"Norrbottens län"
"5504";"2523";"1986";NA;23254;-278;-0,012;NA;"Gällivare";"25";"Norrbottens län"
"5505";"2560";"1986";NA;9414;-44;-0,005;NA;"Älvsbyn";"25";"Norrbottens län"
"5506";"2580";"1986";NA;66526;-31;0;NA;"Luleå";"25";"Norrbottens län"
"5507";"2581";"1986";NA;38688;-182;-0,005;NA;"Piteå";"25";"Norrbottens län"
"5508";"2582";"1986";NA;28981;-48;-0,002;NA;"Boden";"25";"Norrbottens län"
"5509";"2583";"1986";NA;9955;12;0,001;NA;"Haparanda";"25";"Norrbottens län"
"5510";"2584";"1986";NA;26710;-152;-0,006;NA;"Kiruna";"25";"Norrbottens län"
"5511";"0114";"1987";NA;35023;381;0,011;NA;"Upplands Väsby";"01";"Stockholms län"
"5512";"0115";"1987";NA;20343;431;0,022;NA;"Vallentuna";"01";"Stockholms län"
"5513";"0117";"1987";NA;27644;763;0,028;NA;"Österåker";"01";"Stockholms län"
"5514";"0120";"1987";NA;20169;587;0,03;NA;"Värmdö";"01";"Stockholms län"
"5515";"0123";"1987";NA;56563;158;0,003;NA;"Järfälla";"01";"Stockholms län"
"5516";"0125";"1987";NA;17409;441;0,026;NA;"Ekerö";"01";"Stockholms län"
"5517";"0126";"1987";NA;71910;342;0,005;NA;"Huddinge";"01";"Stockholms län"
"5518";"0127";"1987";NA;67536;579;0,009;NA;"Botkyrka";"01";"Stockholms län"
"5519";"0128";"1987";NA;12278;-69;-0,006;NA;"Salem";"01";"Stockholms län"
"5520";"0136";"1987";NA;61301;129;0,002;NA;"Haninge";"01";"Stockholms län"
"5521";"0138";"1987";NA;33112;548;0,017;NA;"Tyresö";"01";"Stockholms län"
"5522";"0139";"1987";NA;20021;178;0,009;NA;"Upplands-Bro";"01";"Stockholms län"
"5523";"0140";"1987";NA;0;0;NA;NA;"Nykvarn";"01";"Stockholms län"
"5524";"0160";"1987";NA;55661;568;0,01;NA;"Täby";"01";"Stockholms län"
"5525";"0162";"1987";NA;28792;147;0,005;NA;"Danderyd";"01";"Stockholms län"
"5526";"0163";"1987";NA;49757;333;0,007;NA;"Sollentuna";"01";"Stockholms län"
"5527";"0180";"1987";NA;666810;3593;0,005;NA;"Stockholm";"01";"Stockholms län"
"5528";"0181";"1987";NA;80263;260;0,003;NA;"Södertälje";"01";"Stockholms län"
"5529";"0182";"1987";NA;61084;769;0,013;NA;"Nacka";"01";"Stockholms län"
"5530";"0183";"1987";NA;30569;877;0,03;NA;"Sundbyberg";"01";"Stockholms län"
"5531";"0184";"1987";NA;50450;342;0,007;NA;"Solna";"01";"Stockholms län"
"5532";"0186";"1987";NA;38818;137;0,004;NA;"Lidingö";"01";"Stockholms län"
"5533";"0187";"1987";NA;6468;113;0,018;NA;"Vaxholm";"01";"Stockholms län"
"5534";"0188";"1987";NA;43140;637;0,015;NA;"Norrtälje";"01";"Stockholms län"
"5535";"0191";"1987";NA;29900;299;0,01;NA;"Sigtuna";"01";"Stockholms län"
"5536";"0192";"1987";NA;21136;281;0,013;NA;"Nynäshamn";"01";"Stockholms län"
"5537";"0305";"1987";NA;14460;262;0,018;NA;"Håbo";"03";"Uppsala län"
"5538";"0319";"1987";NA;9082;-57;-0,006;NA;"Älvkarleby";"03";"Uppsala län"
"5539";"0330";"1987";NA;0;0;NA;NA;"Knivsta";"03";"Uppsala län"
"5540";"0331";"1987";NA;13181;85;0,006;NA;"Heby";"03";"Uppsala län"
"5541";"0360";"1987";NA;19609;-162;-0,008;NA;"Tierp";"03";"Uppsala län"
"5542";"0380";"1987";NA;159962;2287;0,015;NA;"Uppsala";"03";"Uppsala län"
"5543";"0381";"1987";NA;33290;232;0,007;NA;"Enköping";"03";"Uppsala län"
"5544";"0382";"1987";NA;21336;239;0,011;NA;"Östhammar";"03";"Uppsala län"
"5545";"0428";"1987";NA;9772;65;0,007;NA;"Vingåker";"04";"Södermanlands län"
"5546";"0461";"1987";NA;0;0;NA;NA;"Gnesta";"04";"Södermanlands län"
"5547";"0480";"1987";NA;64428;229;0,004;NA;"Nyköping";"04";"Södermanlands län"
"5548";"0481";"1987";NA;12996;-138;-0,011;NA;"Oxelösund";"04";"Södermanlands län"
"5549";"0482";"1987";NA;17000;-84;-0,005;NA;"Flen";"04";"Södermanlands län"
"5550";"0483";"1987";NA;31884;107;0,003;NA;"Katrineholm";"04";"Södermanlands län"
"5551";"0484";"1987";NA;88508;60;0,001;NA;"Eskilstuna";"04";"Södermanlands län"
"5552";"0486";"1987";NA;25485;355;0,014;NA;"Strängnäs";"04";"Södermanlands län"
"5553";"0488";"1987";NA;0;0;NA;NA;"Trosa";"04";"Södermanlands län"
"5554";"0509";"1987";NA;5968;-71;-0,012;NA;"Ödeshög";"05";"Östergötlands län"
"5555";"0512";"1987";NA;4272;-32;-0,007;NA;"Ydre";"05";"Östergötlands län"
"5556";"0513";"1987";NA;10029;-22;-0,002;NA;"Kinda";"05";"Östergötlands län"
"5557";"0560";"1987";NA;5550;-47;-0,008;NA;"Boxholm";"05";"Östergötlands län"
"5558";"0561";"1987";NA;12551;-76;-0,006;NA;"Åtvidaberg";"05";"Östergötlands län"
"5559";"0562";"1987";NA;23473;-219;-0,009;NA;"Finspång";"05";"Östergötlands län"
"5560";"0563";"1987";NA;8701;-16;-0,002;NA;"Valdemarsvik";"05";"Östergötlands län"
"5561";"0580";"1987";NA;118602;767;0,007;NA;"Linköping";"05";"Östergötlands län"
"5562";"0581";"1987";NA;119001;200;0,002;NA;"Norrköping";"05";"Östergötlands län"
"5563";"0582";"1987";NA;12638;106;0,008;NA;"Söderköping";"05";"Östergötlands län"
"5564";"0583";"1987";NA;41444;92;0,002;NA;"Motala";"05";"Östergötlands län"
"5565";"0584";"1987";NA;7523;61;0,008;NA;"Vadstena";"05";"Östergötlands län"
"5566";"0586";"1987";NA;25828;84;0,003;NA;"Mjölby";"05";"Östergötlands län"
"5567";"0604";"1987";NA;6919;38;0,006;NA;"Aneby";"06";"Jönköpings län"
"5568";"0617";"1987";NA;9365;130;0,014;NA;"Gnosjö";"06";"Jönköpings län"
"5569";"0642";"1987";NA;7099;67;0,01;NA;"Mullsjö";"06";"Jönköpings län"
"5570";"0643";"1987";NA;8830;63;0,007;NA;"Habo";"06";"Jönköpings län"
"5571";"0662";"1987";NA;28715;190;0,007;NA;"Gislaved";"06";"Jönköpings län"
"5572";"0665";"1987";NA;12099;50;0,004;NA;"Vaggeryd";"06";"Jönköpings län"
"5573";"0680";"1987";NA;108962;727;0,007;NA;"Jönköping";"06";"Jönköpings län"
"5574";"0682";"1987";NA;30739;-59;-0,002;NA;"Nässjö";"06";"Jönköpings län"
"5575";"0683";"1987";NA;30894;157;0,005;NA;"Värnamo";"06";"Jönköpings län"
"5576";"0684";"1987";NA;11566;49;0,004;NA;"Sävsjö";"06";"Jönköpings län"
"5577";"0685";"1987";NA;27727;-57;-0,002;NA;"Vetlanda";"06";"Jönköpings län"
"5578";"0686";"1987";NA;17804;-36;-0,002;NA;"Eksjö";"06";"Jönköpings län"
"5579";"0687";"1987";NA;17685;-127;-0,007;NA;"Tranås";"06";"Jönköpings län"
"5580";"0760";"1987";NA;10469;49;0,005;NA;"Uppvidinge";"07";"Kronobergs län"
"5581";"0761";"1987";NA;8798;-24;-0,003;NA;"Lessebo";"07";"Kronobergs län"
"5582";"0763";"1987";NA;14273;9;0,001;NA;"Tingsryd";"07";"Kronobergs län"
"5583";"0764";"1987";NA;19515;-37;-0,002;NA;"Alvesta";"07";"Kronobergs län"
"5584";"0765";"1987";NA;15538;-83;-0,005;NA;"Älmhult";"07";"Kronobergs län"
"5585";"0767";"1987";NA;10974;-101;-0,009;NA;"Markaryd";"07";"Kronobergs län"
"5586";"0780";"1987";NA;67350;425;0,006;NA;"Växjö";"07";"Kronobergs län"
"5587";"0781";"1987";NA;27199;25;0,001;NA;"Ljungby";"07";"Kronobergs län"
"5588";"0821";"1987";NA;7215;-81;-0,011;NA;"Högsby";"08";"Kalmar län"
"5589";"0834";"1987";NA;7768;-36;-0,005;NA;"Torsås";"08";"Kalmar län"
"5590";"0840";"1987";NA;12799;116;0,009;NA;"Mörbylånga";"08";"Kalmar län"
"5591";"0860";"1987";NA;16689;-88;-0,005;NA;"Hultsfred";"08";"Kalmar län"
"5592";"0861";"1987";NA;12878;-42;-0,003;NA;"Mönsterås";"08";"Kalmar län"
"5593";"0862";"1987";NA;10723;-7;-0,001;NA;"Emmaboda";"08";"Kalmar län"
"5594";"0880";"1987";NA;54915;361;0,007;NA;"Kalmar";"08";"Kalmar län"
"5595";"0881";"1987";NA;20705;-15;-0,001;NA;"Nybro";"08";"Kalmar län"
"5596";"0882";"1987";NA;27351;-143;-0,005;NA;"Oskarshamn";"08";"Kalmar län"
"5597";"0883";"1987";NA;39558;-194;-0,005;NA;"Västervik";"08";"Kalmar län"
"5598";"0884";"1987";NA;15630;41;0,003;NA;"Vimmerby";"08";"Kalmar län"
"5599";"0885";"1987";NA;11125;27;0,002;NA;"Borgholm";"08";"Kalmar län"
"5600";"0980";"1987";NA;56269;95;0,002;NA;"Gotland";"09";"Gotlands län"
"5601";"1060";"1987";NA;14847;-56;-0,004;NA;"Olofström";"10";"Blekinge län"
"5602";"1080";"1987";NA;58650;-357;-0,006;NA;"Karlskrona";"10";"Blekinge län"
"5603";"1081";"1987";NA;28988;-126;-0,004;NA;"Ronneby";"10";"Blekinge län"
"5604";"1082";"1987";NA;31429;-201;-0,006;NA;"Karlshamn";"10";"Blekinge län"
"5605";"1083";"1987";NA;15686;82;0,005;NA;"Sölvesborg";"10";"Blekinge län"
"5606";"1214";"1987";NA;12544;28;0,002;NA;"Svalöv";"12";"Skåne län"
"5607";"1230";"1987";NA;17422;-9;-0,001;NA;"Staffanstorp";"12";"Skåne län"
"5608";"1231";"1987";NA;14401;91;0,006;NA;"Burlöv";"12";"Skåne län"
"5609";"1233";"1987";NA;26425;506;0,02;NA;"Vellinge";"12";"Skåne län"
"5610";"1256";"1987";NA;14917;50;0,003;NA;"Östra Göinge";"12";"Skåne län"
"5611";"1257";"1987";NA;9334;72;0,008;NA;"Örkelljunga";"12";"Skåne län"
"5612";"1260";"1987";NA;14005;-3;0;NA;"Bjuv";"12";"Skåne län"
"5613";"1261";"1987";NA;21508;251;0,012;NA;"Kävlinge";"12";"Skåne län"
"5614";"1262";"1987";NA;16898;76;0,005;NA;"Lomma";"12";"Skåne län"
